Minute,Timestamp,Run1_Steps,Run1_Objective,Run1_Status,Run2_Steps,Run2_Objective,Run2_Status,Run3_Steps,Run3_Objective,Run3_Status,Run4_Steps,Run4_Objective,Run4_Status,Run5_Steps,Run5_Objective,Run5_Status,Best_Overall_Objective,Best_Run
2694,07/17/2026 01:12,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2695,07/17/2026 01:19,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2696,07/17/2026 01:25,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2697,07/17/2026 01:26,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2698,07/17/2026 01:34,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2699,07/17/2026 01:39,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2700,07/17/2026 01:42,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2701,07/17/2026 01:49,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2702,07/17/2026 01:51,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2703,07/17/2026 01:55,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2704,07/17/2026 02:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2705,07/17/2026 02:07,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2706,07/17/2026 02:09,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2707,07/17/2026 02:10,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2708,07/17/2026 02:11,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2709,07/17/2026 02:12,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2710,07/17/2026 02:13,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2711,07/17/2026 02:14,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2712,07/17/2026 02:15,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2713,07/17/2026 02:18,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2714,07/17/2026 02:19,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2715,07/17/2026 02:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2716,07/17/2026 02:25,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2717,07/17/2026 02:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2718,07/17/2026 02:28,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2719,07/17/2026 02:33,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2720,07/17/2026 02:40,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2721,07/17/2026 02:45,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2722,07/17/2026 02:47,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2723,07/17/2026 02:54,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2724,07/17/2026 02:55,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2725,07/17/2026 02:56,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2726,07/17/2026 02:57,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2727,07/17/2026 02:58,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2728,07/17/2026 02:59,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2729,07/17/2026 03:00,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2730,07/17/2026 03:02,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2731,07/17/2026 03:09,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2732,07/17/2026 03:14,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2733,07/17/2026 03:16,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2734,07/17/2026 03:23,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2735,07/17/2026 03:24,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2736,07/17/2026 03:26,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2737,07/17/2026 03:31,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2738,07/17/2026 03:38,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2739,07/17/2026 03:45,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2740,07/17/2026 03:51,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2741,07/17/2026 03:52,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2742,07/17/2026 03:53,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2743,07/17/2026 04:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2744,07/17/2026 04:04,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2745,07/17/2026 04:08,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2746,07/17/2026 04:15,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2747,07/17/2026 04:18,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2748,07/17/2026 04:20,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2749,07/17/2026 04:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2750,07/17/2026 04:22,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2751,07/17/2026 04:23,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2752,07/17/2026 04:24,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2753,07/17/2026 04:26,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2754,07/17/2026 04:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2755,07/17/2026 04:30,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2756,07/17/2026 04:35,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2757,07/17/2026 04:37,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2758,07/17/2026 04:40,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2759,07/17/2026 04:41,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2760,07/17/2026 04:43,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2761,07/17/2026 04:45,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2762,07/17/2026 04:51,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2763,07/17/2026 04:54,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2764,07/17/2026 04:59,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2765,07/17/2026 05:00,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2766,07/17/2026 05:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2767,07/17/2026 05:07,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2768,07/17/2026 05:13,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2769,07/17/2026 05:14,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2770,07/17/2026 05:20,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2771,07/17/2026 05:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2772,07/17/2026 05:29,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2773,07/17/2026 05:32,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2774,07/17/2026 05:35,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2775,07/17/2026 05:43,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2776,07/17/2026 05:44,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2777,07/17/2026 05:46,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2778,07/17/2026 05:51,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2779,07/17/2026 05:57,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2780,07/17/2026 06:05,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2781,07/17/2026 06:09,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2782,07/17/2026 06:10,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2783,07/17/2026 06:13,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2784,07/17/2026 06:20,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2785,07/17/2026 06:23,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2786,07/17/2026 06:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2787,07/17/2026 06:34,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2788,07/17/2026 06:41,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2789,07/17/2026 06:42,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2790,07/17/2026 06:48,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2791,07/17/2026 06:56,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2792,07/17/2026 07:02,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2793,07/17/2026 07:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2794,07/17/2026 07:11,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2795,07/17/2026 07:13,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2796,07/17/2026 07:18,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2797,07/17/2026 07:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2798,07/17/2026 07:22,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2799,07/17/2026 07:26,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2800,07/17/2026 07:33,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2801,07/17/2026 07:36,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2802,07/17/2026 07:38,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2803,07/17/2026 07:39,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2804,07/17/2026 07:41,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2805,07/17/2026 07:48,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2806,07/17/2026 07:51,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2807,07/17/2026 07:55,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2808,07/17/2026 07:58,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2809,07/17/2026 07:59,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2810,07/17/2026 08:00,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2811,07/17/2026 08:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2812,07/17/2026 08:02,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2813,07/17/2026 08:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2814,07/17/2026 08:04,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2815,07/17/2026 08:05,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2816,07/17/2026 08:06,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2817,07/17/2026 08:07,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2818,07/17/2026 08:08,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2819,07/17/2026 08:09,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2820,07/17/2026 08:10,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2821,07/17/2026 08:11,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2822,07/17/2026 08:12,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2823,07/17/2026 08:13,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2824,07/17/2026 08:14,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2825,07/17/2026 08:15,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2826,07/17/2026 08:16,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2827,07/17/2026 08:18,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2828,07/17/2026 08:19,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2829,07/17/2026 08:20,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2830,07/17/2026 08:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2831,07/17/2026 08:22,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2832,07/17/2026 08:23,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2833,07/17/2026 08:24,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2834,07/17/2026 08:25,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2835,07/17/2026 08:26,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2836,07/17/2026 08:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2837,07/17/2026 08:28,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2838,07/17/2026 08:29,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2839,07/17/2026 08:30,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2840,07/17/2026 08:31,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
